PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,TIPO_VEHICULO
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Cts 4 Ptas,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,4,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Encore,Camiones ligeros,SUV's,IMPORTADO,48,32,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Envision SUV,Camiones ligeros,SUV's,IMPORTADO,43,55,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Envista SUV,Camiones ligeros,SUV's,IMPORTADO,48,165,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Epica,Autom�viles,Compactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Equinox EV,Camiones ligeros,SUV's,NACIONAL,1,61,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Equinox SUV-,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Equinox Suv,Camiones ligeros,SUV's,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,26,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Escalade EXT UUV 4X4,Camiones ligeros,Minivans,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,19,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,GMC Sierra Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Groove SUV,Camiones ligeros,SUV's,IMPORTADO,43,671,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,"Kodiak Chassis Cab Class 7 PBV33,000",Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Lacrosse,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Lyriq SUV ,Camiones ligeros,SUV's,IMPORTADO,66,5,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Malibu 4 Ptas,Autom�viles,Compactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Matiz 5 Ptas,Autom�viles,Subcompactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Montana Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,31,253,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Onix,Autom�viles,Compactos,IMPORTADO,43,2255,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Onix,Autom�viles,Compactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Optiq,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Regal,Autom�viles,De Lujo,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sierra Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,49,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sierra Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,66,28,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,143,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,1324,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,18,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 1500 Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 2500 Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,12,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Silverado 3500 HD Chassis Cab Heavy Duty,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sonic-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sonic 5 PTS,Autom�viles,Subcompactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Sonic 5 PTS-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Spark,Autom�viles,Subcompactos,IMPORTADO,95,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Spark EV 5 Ptas.,Autom�viles,Subcompactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Spark NG,Autom�viles,Subcompactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,126,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,S10,Camiones ligeros,Pick Ups,IMPORTADO,31,1268,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,S10 Max Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,43,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,S10 Max Chassis,Camiones ligeros,Pick Ups,IMPORTADO,43,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,S10 Max Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,43,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,55,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Terrain SUV-,Camiones ligeros,SUV's,NACIONAL,1,135,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Tornado Van,Camiones ligeros,Minivans,IMPORTADO,43,1269,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Tracker,Camiones ligeros,SUV's,IMPORTADO,31,584,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,84,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Trax,Camiones ligeros,SUV's,NACIONAL,1,548,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Verano,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Volt 4 Ptas.,Autom�viles,Subcompactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Xt4 Suv,Camiones ligeros,SUV's,IMPORTADO,66,21,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,XT5 SUV,Camiones ligeros,SUV's,IMPORTADO,66,10,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,21,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,General Motors,Yukon XL,Camiones ligeros,SUV's,IMPORTADO,66,22,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,HAVAL H6,Camiones ligeros,SUV's,IMPORTADO,43,281,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,HAVAL Jolion,Camiones ligeros,SUV's,IMPORTADO,43,459,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,ORA 03,Autom�viles,Subcompactos,IMPORTADO,43,28,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,POER,Camiones ligeros,Pick Ups,IMPORTADO,43,332,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,TANK 300,Camiones ligeros,SUV's,IMPORTADO,43,79,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Great Wall Motor,TANK 500,Camiones ligeros,SUV's,IMPORTADO,43,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Accord-,Autom�viles,De Lujo,IMPORTADO,66,101,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,BR-V,Camiones ligeros,SUV's,IMPORTADO,96,408,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Civic,Autom�viles,Compactos,IMPORTADO,40,92,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,CR-V,Camiones ligeros,SUV's,IMPORTADO,66,850,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Honda City,Autom�viles,Compactos,IMPORTADO,95,529,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Honda Pilot,Camiones ligeros,SUV's,IMPORTADO,66,329,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,HR-V-,Camiones ligeros,SUV's,NACIONAL,1,829,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Insight Hybrid,Autom�viles,Compactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Honda,Odyssey,Camiones ligeros,Minivans,IMPORTADO,66,254,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Accent Hatchback,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Accent Sedan,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Creta,Camiones ligeros,SUV's,IMPORTADO,95,1359,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Elantra,Autom�viles,Compactos,IMPORTADO,66,36,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Genesis,Autom�viles,De Lujo,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Grand I10,Autom�viles,Subcompactos,IMPORTADO,95,843,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Grand I10 Sedán,Autom�viles,Subcompactos,IMPORTADO,95,746,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,HB20 HATCHBACK,Autom�viles,Compactos,IMPORTADO,31,47,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,HB20 SEDAN,Autom�viles,Compactos,IMPORTADO,31,221,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Ioniq,Autom�viles,Compactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Ioniq 5,Autom�viles,Compactos,IMPORTADO,48,3,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,IX35,Camiones ligeros,SUV's,IMPORTADO,184,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Palisade,Camiones ligeros,SUV's,IMPORTADO,48,32,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Santa Fe,Camiones ligeros,SUV's,IMPORTADO,66,75,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Santa FE 7 P,Camiones ligeros,SUV's,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Sonata,Autom�viles,Compactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Starex,Camiones ligeros,Minivans,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Tucson,Camiones ligeros,SUV's,IMPORTADO,184,630,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Hyundai,Veloster,Autom�viles,Deportivos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,Infiniti,Autom�viles,De Lujo,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX30,Autom�viles,De Lujo,IMPORTADO,181,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX50,Camiones ligeros,SUV's,NACIONAL,1,10,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX55,Camiones ligeros,SUV's,NACIONAL,1,9,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX60,Camiones ligeros,SUV's,IMPORTADO,126,37,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX70,Camiones ligeros,SUV's,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,QX80,Camiones ligeros,SUV's,IMPORTADO,126,12,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,Q50,Autom�viles,De Lujo,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,Q60,Autom�viles,De Lujo,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Infiniti,Q70,Autom�viles,De Lujo,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Isuzu,ELF 200,Camiones ligeros,Pick Ups,IMPORTADO,126,63,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Isuzu,ELF 300,Camiones ligeros,Pick Ups,IMPORTADO,126,115,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Isuzu,ELF100,Camiones ligeros,Pick Ups,IMPORTADO,126,89,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,E Frison T8,Camiones ligeros,Pick Ups,NACIONAL,1,2,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,E SUNRAY,Camiones ligeros,Minivans,NACIONAL,1,250,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,E Sunray City,Camiones ligeros,Minivans,NACIONAL,1,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,E 10X,Autom�viles,Compactos,NACIONAL,1,23,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,E 30x,Autom�viles,Subcompactos,NACIONAL,1,15,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,ESei4 Pro,Camiones ligeros,SUV's,NACIONAL,1,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,Frison,Camiones ligeros,Pick Ups,NACIONAL,1,646,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,JAC2,Camiones ligeros,SUV's,NACIONAL,1,205,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,JAC4,Camiones ligeros,SUV's,NACIONAL,1,266,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,JAC6,Camiones ligeros,SUV's,NACIONAL,1,26,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,JAC8,Camiones ligeros,SUV's,NACIONAL,1,63,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,J7,Autom�viles,Compactos,NACIONAL,1,150,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,Sei2,Camiones ligeros,SUV's,NACIONAL,1,116,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,Sei4 Pro,Camiones ligeros,SUV's,NACIONAL,1,33,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,Sei6 Pro,Camiones ligeros,SUV's,NACIONAL,1,14,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,SEI7 PRO,Camiones ligeros,SUV's,NACIONAL,1,40,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,SUNRAY,Camiones ligeros,Minivans,NACIONAL,1,157,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,X 200,Camiones ligeros,Pick Ups,NACIONAL,1,44,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,X250,Camiones ligeros,Pick Ups,NACIONAL,1,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JAC,X350,Camiones ligeros,Pick Ups,NACIONAL,1,68,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Jaguar,F-Pace,Autom�viles,De Lujo,IMPORTADO,181,6,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JETOUR,Dashing,Camiones ligeros,SUV's,IMPORTADO,43,155,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JETOUR,T2,Camiones ligeros,SUV's,IMPORTADO,43,90,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JETOUR,X70,Camiones ligeros,SUV's,IMPORTADO,43,145,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,JETOUR,X70 Plus,Camiones ligeros,SUV's,IMPORTADO,43,113,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,EV6,Camiones ligeros,SUV's,IMPORTADO,48,7,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Forte-,Autom�viles,Compactos,NACIONAL,1,428,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Forte Hatchback,Autom�viles,Compactos,IMPORTADO,48,5,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,KIA K3 Hatchback,Autom�viles,Subcompactos,NACIONAL,1,788,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,KIA K3 Sedán,Autom�viles,Subcompactos,NACIONAL,1,2949,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,KIA Niro,Camiones ligeros,SUV's,IMPORTADO,48,34,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Kia Río Hatchback-,Autom�viles,Subcompactos,NACIONAL,1,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,K4 Sedán,Autom�viles,Compactos,NACIONAL,1,787,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Seltos-,Camiones ligeros,SUV's,IMPORTADO,43,1191,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Sonet,Camiones ligeros,SUV's,IMPORTADO,43,978,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Sorento,Camiones ligeros,SUV's,IMPORTADO,66,145,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Soul,Camiones ligeros,SUV's,IMPORTADO,48,43,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,SPORTAGE,Camiones ligeros,SUV's,IMPORTADO,48,554,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Sportage HEV,Camiones ligeros,SUV's,IMPORTADO,48,48,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,KIA,Telluride,Camiones ligeros,SUV's,IMPORTADO,66,44,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Land Rover,Defender,Camiones ligeros,SUV's,IMPORTADO,181,46,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Land Rover,Discovery,Autom�viles,De Lujo,IMPORTADO,181,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2024,09,Land Rover,Discovery Sport,Autom�viles,De Lujo,IMPORTADO,181,5,
